Ano;Município;UF;Código IBGE;Prestadora;CNPJ;Meio Transporte
2024;Senador Guiomard;AC;1200450;CLARO S.A.;40432544000147;Fibra
2024;Senador Guiomard;AC;1200450;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Senador Guiomard;AC;1200450;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Sena Madureira;AC;1200500;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Sena Madureira;AC;1200500;VERDE FIBRA LTDA;33764568000138;Fibra
2024;Sena Madureira;AC;1200500;SEM FRONTEIRAS TELECOMUNICACOES LTDA;11972556000166;Fibra
2024;Tarauacá;AC;1200609;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Tarauacá;AC;1200609;SEM FRONTEIRAS TELECOMUNICACOES LTDA;11972556000166;Fibra
2024;Xapuri;AC;1200708;Fontenet Wili Telecom Ltda;48141182000147;Fibra
2024;Xapuri;AC;1200708;SEM FRONTEIRAS TELECOMUNICACOES LTDA;11972556000166;Fibra
2024;Xapuri;AC;1200708;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Xapuri;AC;1200708;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Xapuri;AC;1200708;CLARO S.A.;40432544000147;Rádio
2024;Porto Acre;AC;1200807;CLARO S.A.;40432544000147;Rádio
2024;Porto Acre;AC;1200807;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Porto Acre;AC;1200807;VERDENET PROVEDOR DE INTERNET LTDA;07601386000136;Fibra
2024;Porto Acre;AC;1200807;VERDE FIBRA LTDA;33764568000138;Fibra
2024;Porto Acre;AC;1200807;NETPURUS SERVICOS DE TELECOMUNICACOES LTDA;29942267000180;Rádio
2024;Alvarães;AM;1300029;TIM S A;02421421000111;Rádio
2024;Anori;AM;1300102;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Anori;AM;1300102;FUTURE DIGITAL LTDA;07685638000152;Rádio
2024;Anori;AM;1300102;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Autazes;AM;1300300;CLARO S.A.;40432544000147;Fibra
2024;Autazes;AM;1300300;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Autazes;AM;1300300;CLARO S.A.;40432544000147;Rádio
2024;Barreirinha;AM;1300508;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Barreirinha;AM;1300508;CLARO S.A.;40432544000147;Rádio
2024;Beruri;AM;1300631;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Boa Vista do Ramos;AM;1300680;EDNA DE SOUZA NEVES;16783485000177;Rádio
2024;Boa Vista do Ramos;AM;1300680;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Boa Vista do Ramos;AM;1300680;CLARO S.A.;40432544000147;Rádio
2024;Boca do Acre;AM;1300706;VERDENET PROVEDOR DE INTERNET LTDA;07601386000136;Rádio
2024;Boca do Acre;AM;1300706;NETPURUS SERVICOS DE TELECOMUNICACOES LTDA;29942267000180;Rádio
2024;Borba;AM;1300805;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Borba;AM;1300805;TIM S A;02421421000111;Fibra
2024;Borba;AM;1300805;CLARO S.A.;40432544000147;Rádio
2024;Borba;AM;1300805;CLARO S.A.;40432544000147;Fibra
2024;Caapiranga;AM;1300839;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Caapiranga;AM;1300839;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Caapiranga;AM;1300839;FUTURE DIGITAL LTDA;07685638000152;Rádio
2024;Canutama;AM;1300904;TIM S A;02421421000111;Fibra
2024;Canutama;AM;1300904;CLARO S.A.;40432544000147;Fibra
2024;Carauari;AM;1301001;Ozonio Telecomunicacoes Ltda;08678016000160;Rádio
2024;Carauari;AM;1301001;Ozonio Telecomunicacoes Ltda;08678016000160;Fibra
2024;Careiro;AM;1301100;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Careiro;AM;1301100;CLARO S.A.;40432544000147;Fibra
2024;Careiro;AM;1301100;TIM S A;02421421000111;Fibra
2024;Careiro da Várzea;AM;1301159;CLARO S.A.;40432544000147;Rádio
2024;Careiro da Várzea;AM;1301159;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Careiro da Várzea;AM;1301159;TIM S A;02421421000111;Fibra
2024;Careiro da Várzea;AM;1301159;CLARO S.A.;40432544000147;Fibra
2024;Careiro da Várzea;AM;1301159;TIM S A;02421421000111;Rádio
2024;Coari;AM;1301209;FUTURE DIGITAL LTDA;07685638000152;Rádio
2024;Coari;AM;1301209;FUTURE DIGITAL LTDA;07685638000152;Fibra
2024;Coari;AM;1301209;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Coari;AM;1301209;Marcia Laraz Coelho Ltda.;43002459000137;Fibra
2024;Codajás;AM;1301308;FUTURE DIGITAL LTDA;07685638000152;Rádio
2024;Codajás;AM;1301308;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Guajará;AM;1301654;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Humaitá;AM;1301704;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Humaitá;AM;1301704;I9 COMERCIO DE ARTIGOS E SERVICOS TECNOLOGICOS DE TELECOMUNICACOES LTDA;14856473000108;Fibra
2024;Humaitá;AM;1301704;S V DE OLIVEIRA & CIA LTDA;07964399000170;Rádio
2024;Humaitá;AM;1301704;CLARO S.A.;40432544000147;Fibra
2024;Humaitá;AM;1301704;TIM S A;02421421000111;Fibra
2024;Humaitá;AM;1301704;Nbs Servicos de Comunicacoes Ltda;26824572000189;Fibra
2024;Iranduba;AM;1301852;C SANCHES DE SOUZA;27002001000121;Fibra
2024;Iranduba;AM;1301852;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Iranduba;AM;1301852;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Iranduba;AM;1301852;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Iranduba;AM;1301852;Conex Provedor e Servicos de Telecomunicacoes Ltda.;19079034000141;Rádio
2024;Iranduba;AM;1301852;TIM S A;02421421000111;Rádio
2024;Iranduba;AM;1301852;CLARO S.A.;40432544000147;Fibra
2024;Iranduba;AM;1301852;CLARO S.A.;40432544000147;Rádio
2024;Itacoatiara;AM;1301902;EDNA DE SOUZA NEVES;16783485000177;Rádio
2024;Itacoatiara;AM;1301902;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Itacoatiara;AM;1301902;CLARO S.A.;40432544000147;Rádio
2024;Itacoatiara;AM;1301902;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Itacoatiara;AM;1301902;TIM S A;02421421000111;Fibra
2024;Itacoatiara;AM;1301902;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Itacoatiara;AM;1301902;CLARO S.A.;40432544000147;Fibra
2024;Itapiranga;AM;1302009;CLARO S.A.;40432544000147;Fibra
2024;Itapiranga;AM;1302009;CLARO S.A.;40432544000147;Rádio
2024;Itapiranga;AM;1302009;TIM S A;02421421000111;Fibra
2024;Itapiranga;AM;1302009;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Itapiranga;AM;1302009;EDNA DE SOUZA NEVES;16783485000177;Rádio
2024;Manacapuru;AM;1302504;CLARO S.A.;40432544000147;Fibra
2024;Manacapuru;AM;1302504;FUTURE DIGITAL LTDA;07685638000152;Rádio
2024;Manacapuru;AM;1302504;TIM S A;02421421000111;Rádio
2024;Manacapuru;AM;1302504;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Manacapuru;AM;1302504;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Manacapuru;AM;1302504;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Manacapuru;AM;1302504;FUTURE DIGITAL LTDA;07685638000152;Fibra
2024;Manacapuru;AM;1302504;CLARO S.A.;40432544000147;Rádio
2024;Manaquiri;AM;1302553;CLARO S.A.;40432544000147;Fibra
2024;Manaquiri;AM;1302553;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Manaquiri;AM;1302553;CLARO S.A.;40432544000147;Rádio
2024;Manaquiri;AM;1302553;TIM S A;02421421000111;Fibra
2024;Manaus;AM;1302603;Conex Provedor e Servicos de Telecomunicacoes Ltda.;19079034000141;Rádio
2024;Manaus;AM;1302603;CLARO S.A.;40432544000147;Rádio
2024;Manaus;AM;1302603;EYES NWHERE SISTEMAS INTELIGENTES DE IMAGEM S/A;07244008000142;Fibra
2024;Manaus;AM;1302603;TIM S A;02421421000111;Rádio
2024;Manaus;AM;1302603;ULTRACONNECT PROVEDOR DE INTERNET LTDA;28912986000195;Fibra
2024;Manaus;AM;1302603;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Manaus;AM;1302603;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Manaus;AM;1302603;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Manaus;AM;1302603;P R M TEIXEIRA JUNIOR EIRELI;25094271000184;Fibra
2024;Manaus;AM;1302603;CONECTMAS TELECOMUNICACOES LTDA;33115423000106;Fibra
2024;Manaus;AM;1302603;L. S. N. FERREIRA & CIA LTDA;17149900000106;Fibra
2024;Manaus;AM;1302603;FUTURE DIGITAL LTDA;07685638000152;Fibra
2024;Manaus;AM;1302603;C SANCHES DE SOUZA;27002001000121;Fibra
2024;Manaus;AM;1302603;CLARO S.A.;40432544000147;Fibra
2024;Manaus;AM;1302603;Ozonio Telecomunicacoes Ltda;08678016000160;Fibra
2024;Manaus;AM;1302603;TIM S A;02421421000111;Fibra
2024;Manicoré;AM;1302702;CLARO S.A.;40432544000147;Fibra
2024;Manicoré;AM;1302702;S V DE OLIVEIRA & CIA LTDA;07964399000170;Rádio
2024;Manicoré;AM;1302702;TIM S A;02421421000111;Fibra
2024;Maués;AM;1302900;CLARO S.A.;40432544000147;Rádio
2024;Maués;AM;1302900;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Nhamundá;AM;1303007;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Nova Olinda do Norte;AM;1303106;CLARO S.A.;40432544000147;Rádio
2024;Nova Olinda do Norte;AM;1303106;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Novo Airão;AM;1303205;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Novo Airão;AM;1303205;CLARO S.A.;40432544000147;Fibra
2024;Novo Airão;AM;1303205;CLARO S.A.;40432544000147;Rádio
2024;Novo Aripuanã;AM;1303304;S V DE OLIVEIRA & CIA LTDA;07964399000170;Rádio
2024;Parintins;AM;1303403;CLARO S.A.;40432544000147;Rádio
2024;Parintins;AM;1303403;TIM S A;02421421000111;Rádio
2024;Parintins;AM;1303403;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Parintins;AM;1303403;R N Servicos de Telecomunicacoes Ltda;08277259000196;Rádio
2024;Pauini;AM;1303502;VERDENET PROVEDOR DE INTERNET LTDA;07601386000136;Rádio
2024;Presidente Figueiredo;AM;1303536;CLARO S.A.;40432544000147;Fibra
2024;Presidente Figueiredo;AM;1303536;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Presidente Figueiredo;AM;1303536;TIM S A;02421421000111;Fibra
2024;Rio Preto da Eva;AM;1303569;TIM S A;02421421000111;Fibra
2024;Rio Preto da Eva;AM;1303569;L. S. N. FERREIRA & CIA LTDA;17149900000106;Fibra
2024;Rio Preto da Eva;AM;1303569;CLARO S.A.;40432544000147;Fibra
2024;Rio Preto da Eva;AM;1303569;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;São Gabriel da Cachoeira;AM;1303809;Ozonio Telecomunicacoes Ltda;08678016000160;Rádio
2024;São Paulo de Olivença;AM;1303908;Ozonio Telecomunicacoes Ltda;08678016000160;Rádio
2024;São Sebastião do Uatumã;AM;1303957;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;São Sebastião do Uatumã;AM;1303957;CLARO S.A.;40432544000147;Fibra
2024;São Sebastião do Uatumã;AM;1303957;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;São Sebastião do Uatumã;AM;1303957;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;São Sebastião do Uatumã;AM;1303957;TIM S A;02421421000111;Fibra
2024;Silves;AM;1304005;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Silves;AM;1304005;TIM S A;02421421000111;Fibra
2024;Silves;AM;1304005;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Silves;AM;1304005;CLARO S.A.;40432544000147;Fibra
2024;Silves;AM;1304005;CLARO S.A.;40432544000147;Rádio
2024;Tabatinga;AM;1304062;Ozonio Telecomunicacoes Ltda;08678016000160;Fibra
2024;Tabatinga;AM;1304062;Ozonio Telecomunicacoes Ltda;08678016000160;Rádio
2024;Tapauá;AM;1304104;TIM S A;02421421000111;Fibra
2024;Tapauá;AM;1304104;CLARO S.A.;40432544000147;Fibra
2024;Tefé;AM;1304203;TIM S A;02421421000111;Rádio
2024;Tefé;AM;1304203;FUTURE DIGITAL LTDA;07685638000152;Rádio
2024;Tefé;AM;1304203;Ozonio Telecomunicacoes Ltda;08678016000160;Rádio
2024;Urucará;AM;1304302;EDNA DE SOUZA NEVES;16783485000177;Rádio
2024;Urucará;AM;1304302;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Urucurituba;AM;1304401;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Urucurituba;AM;1304401;EDNA DE SOUZA NEVES;16783485000177;Rádio
2024;Urucurituba;AM;1304401;CLARO S.A.;40432544000147;Rádio
2024;Amajari;RR;1400027;CLARO S.A.;40432544000147;Rádio
2024;Amajari;RR;1400027;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Alto Alegre;RR;1400050;CLARO S.A.;40432544000147;Rádio
2024;Boa Vista;RR;1400100;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Boa Vista;RR;1400100;TIM S A;02421421000111;Fibra
2024;Boa Vista;RR;1400100;NETFAST TELECOMUNICACOES E MULTIMIDIA LTDA;17522739000166;Fibra
2024;Boa Vista;RR;1400100;TIM S A;02421421000111;Rádio
2024;Boa Vista;RR;1400100;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Boa Vista;RR;1400100;CLARO S.A.;40432544000147;Rádio
2024;Boa Vista;RR;1400100;D.c Paulista Junior;37579534000124;Fibra
2024;Boa Vista;RR;1400100;CLARO S.A.;40432544000147;Fibra
2024;Bonfim;RR;1400159;NETFAST TELECOMUNICACOES E MULTIMIDIA LTDA;17522739000166;Fibra
2024;Bonfim;RR;1400159;CLARO S.A.;40432544000147;Rádio
2024;Cantá;RR;1400175;TIM S A;02421421000111;Rádio
2024;Cantá;RR;1400175;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Cantá;RR;1400175;D.c Paulista Junior;37579534000124;Fibra
2024;Caracaraí;RR;1400209;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Caracaraí;RR;1400209;CLARO S.A.;40432544000147;Rádio
2024;Caracaraí;RR;1400209;TIM S A;02421421000111;Fibra
2024;Caracaraí;RR;1400209;CLARO S.A.;40432544000147;Fibra
2024;Caracaraí;RR;1400209;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Caroebe;RR;1400233;CLARO S.A.;40432544000147;Rádio
2024;Iracema;RR;1400282;CLARO S.A.;40432544000147;Rádio
2024;Iracema;RR;1400282;CLARO S.A.;40432544000147;Fibra
2024;Iracema;RR;1400282;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Iracema;RR;1400282;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Mucajaí;RR;1400308;CLARO S.A.;40432544000147;Rádio
2024;Mucajaí;RR;1400308;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Mucajaí;RR;1400308;CLARO S.A.;40432544000147;Fibra
2024;Mucajaí;RR;1400308;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Normandia;RR;1400407;CLARO S.A.;40432544000147;Rádio
2024;Pacaraima;RR;1400456;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Rorainópolis;RR;1400472;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Rorainópolis;RR;1400472;TIM S A;02421421000111;Fibra
2024;Rorainópolis;RR;1400472;CLARO S.A.;40432544000147;Rádio
2024;São João da Baliza;RR;1400506;CLARO S.A.;40432544000147;Rádio
2024;São João da Baliza;RR;1400506;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;São Luiz;RR;1400605;CLARO S.A.;40432544000147;Rádio
2024;São Luiz;RR;1400605;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Abaetetuba;PA;1500107;Db3 Servicos de Telecomunicacoes S.A.;41644220000135;Fibra
2024;Abaetetuba;PA;1500107;TIM S A;02421421000111;Rádio
2024;Abaetetuba;PA;1500107;CLARO S.A.;40432544000147;Rádio
2024;Abaetetuba;PA;1500107;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Abaetetuba;PA;1500107;TIM S A;02421421000111;Fibra
2024;Abaetetuba;PA;1500107;M H S FURTADO PROVEDORES EIRELI;18174153000110;Fibra
2024;Abaetetuba;PA;1500107;Voce Telecomunicacoes Ltda;07656757000187;Fibra
2024;Abaetetuba;PA;1500107;CLARO S.A.;40432544000147;Fibra
2024;Abaetetuba;PA;1500107;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Abaetetuba;PA;1500107;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Abaetetuba;PA;1500107;PELC - SERVICOS DE INFORMATICA LTDA;01005316000139;Rádio
2024;Abel Figueiredo;PA;1500131;TIM S A;02421421000111;Rádio
2024;Abel Figueiredo;PA;1500131;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Abel Figueiredo;PA;1500131;CLARO S.A.;40432544000147;Rádio
2024;Acará;PA;1500206;VIRTUAL TELECOM LTDA;08407644000100;Fibra
2024;Acará;PA;1500206;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Acará;PA;1500206;CLARO S.A.;40432544000147;Rádio
2024;Acará;PA;1500206;TIM S A;02421421000111;Fibra
2024;Acará;PA;1500206;TIM S A;02421421000111;Rádio
2024;Afuá;PA;1500305;Voce Telecomunicacoes Ltda;07656757000187;Rádio
2024;Afuá;PA;1500305;CLARO S.A.;40432544000147;Rádio
2024;Água Azul do Norte;PA;1500347;TIM S A;02421421000111;Rádio
2024;Água Azul do Norte;PA;1500347;CLARO S.A.;40432544000147;Rádio
2024;Água Azul do Norte;PA;1500347;S.O.S. TELECOM - LTDA.;05762861000120;Fibra
2024;Água Azul do Norte;PA;1500347;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Água Azul do Norte;PA;1500347;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Água Azul do Norte;PA;1500347;R da Silva Sousa Eireli;13281708000100;Fibra
2024;Água Azul do Norte;PA;1500347;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Alenquer;PA;1500404;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Alenquer;PA;1500404;J Menezes Servicos de Telecomunicacoes Ltda;40187391000110;Fibra
2024;Alenquer;PA;1500404;CLARO S.A.;40432544000147;Rádio
2024;Alenquer;PA;1500404;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Alenquer;PA;1500404;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Alenquer;PA;1500404;TIM S A;02421421000111;Rádio
2024;Alenquer;PA;1500404;TIM S A;02421421000111;Fibra
2024;Alenquer;PA;1500404;CLARO S.A.;40432544000147;Fibra
2024;Almeirim;PA;1500503;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Almeirim;PA;1500503;Almeirim Telecom Ltda;09911170000100;Fibra
2024;Almeirim;PA;1500503;CLARO S.A.;40432544000147;Fibra
2024;Almeirim;PA;1500503;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Almeirim;PA;1500503;CLARO S.A.;40432544000147;Rádio
2024;Almeirim;PA;1500503;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Almeirim;PA;1500503;TIM S A;02421421000111;Rádio
2024;Almeirim;PA;1500503;TIM S A;02421421000111;Fibra
2024;Altamira;PA;1500602;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Altamira;PA;1500602;TIM S A;02421421000111;Fibra
2024;Altamira;PA;1500602;CLARO S.A.;40432544000147;Rádio
2024;Altamira;PA;1500602;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Altamira;PA;1500602;CLARO S.A.;40432544000147;Fibra
2024;Altamira;PA;1500602;Voce Telecomunicacoes Ltda;07656757000187;Fibra
2024;Ananindeua;PA;1500800;TIM S A;02421421000111;Rádio
2024;Ananindeua;PA;1500800;TIM S A;02421421000111;Fibra
2024;Ananindeua;PA;1500800;PELC - SERVICOS DE INFORMATICA LTDA;01005316000139;Fibra
2024;Ananindeua;PA;1500800;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Ananindeua;PA;1500800;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Ananindeua;PA;1500800;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Ananindeua;PA;1500800;CLARO S.A.;40432544000147;Fibra
2024;Ananindeua;PA;1500800;CLARO S.A.;40432544000147;Rádio
2024;Anapu;PA;1500859;CLARO S.A.;40432544000147;Fibra
2024;Anapu;PA;1500859;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Anapu;PA;1500859;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Anapu;PA;1500859;TIM S A;02421421000111;Fibra
2024;Anapu;PA;1500859;Voce Telecomunicacoes Ltda;07656757000187;Fibra
2024;Anapu;PA;1500859;PROVEDOR DE INTERNET DE ANAPU LTDA;12987372000132;Fibra
2024;Augusto Corrêa;PA;1500909;CLARO S.A.;40432544000147;Rádio
2024;Augusto Corrêa;PA;1500909;Connect Fibra Comercio e Servicos Ltda;25021521000156;Fibra
2024;Augusto Corrêa;PA;1500909;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Augusto Corrêa;PA;1500909;TIM S A;02421421000111;Rádio
2024;Aurora do Pará;PA;1500958;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Aurora do Pará;PA;1500958;VIRTUAL TELECOM LTDA;08407644000100;Fibra
2024;Aurora do Pará;PA;1500958;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Aurora do Pará;PA;1500958;TIM S A;02421421000111;Rádio
2024;Aurora do Pará;PA;1500958;CLARO S.A.;40432544000147;Fibra
2024;Bagre;PA;1501105;CLARO S.A.;40432544000147;Rádio
2024;Bagre;PA;1501105;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Baião;PA;1501204;TIM S A;02421421000111;Rádio
2024;Baião;PA;1501204;CLARO S.A.;40432544000147;Rádio
2024;Baião;PA;1501204;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Baião;PA;1501204;CLARO S.A.;40432544000147;Fibra
2024;Bannach;PA;1501253;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Barcarena;PA;1501303;CLARO S.A.;40432544000147;Fibra
2024;Barcarena;PA;1501303;PELC - SERVICOS DE INFORMATICA LTDA;01005316000139;Rádio
2024;Barcarena;PA;1501303;TIM S A;02421421000111;Rádio
2024;Barcarena;PA;1501303;Voce Telecomunicacoes Ltda;07656757000187;Fibra
2024;Barcarena;PA;1501303;Db3 Servicos de Telecomunicacoes S.A.;41644220000135;Fibra
2024;Barcarena;PA;1501303;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Barcarena;PA;1501303;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Barcarena;PA;1501303;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Barcarena;PA;1501303;CLARO S.A.;40432544000147;Rádio
2024;Barcarena;PA;1501303;TIM S A;02421421000111;Fibra
2024;Belém;PA;1501402;TIM S A;02421421000111;Fibra
2024;Belém;PA;1501402;CLARO S.A.;40432544000147;Rádio
2024;Belém;PA;1501402;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Belém;PA;1501402;Provedor Santa Barbara Ltda;10299775000163;Fibra
2024;Belém;PA;1501402;Click Fibra Servicos de Telecomunicacoes Eireli;41994444000177;Fibra
2024;Belém;PA;1501402;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Belém;PA;1501402;Db3 Servicos de Telecomunicacoes S.A.;41644220000135;Fibra
2024;Belém;PA;1501402;TIM S A;02421421000111;Rádio
2024;Belém;PA;1501402;PELC - SERVICOS DE INFORMATICA LTDA;01005316000139;Rádio
2024;Belém;PA;1501402;CLICK SPEED SERVIÇOS DE TELECOMUNICAÇÕES EIRELI;20665441000110;Fibra
2024;Belém;PA;1501402;CLARO S.A.;40432544000147;Fibra
2024;Belém;PA;1501402;Telecomunicacoes Brasileiras S.A. Telebras;00336701000104;Fibra
2024;Belém;PA;1501402;PELC - SERVICOS DE INFORMATICA LTDA;01005316000139;Fibra
2024;Belterra;PA;1501451;TIM S A;02421421000111;Rádio
2024;Belterra;PA;1501451;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Benevides;PA;1501501;CLARO S.A.;40432544000147;Rádio
2024;Benevides;PA;1501501;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Benevides;PA;1501501;CLARO S.A.;40432544000147;Fibra
2024;Benevides;PA;1501501;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2024;Benevides;PA;1501501;TIM S A;02421421000111;Rádio
2024;Benevides;PA;1501501;TIM S A;02421421000111;Fibra
2024;Benevides;PA;1501501;Db3 Servicos de Telecomunicacoes S.A.;41644220000135;Fibra
2024;Bom Jesus do Tocantins;PA;1501576;JUPITER TELECOMUNICACOES E INFORMATICA LTDA;01625636000191;Fibra
2024;Bom Jesus do Tocantins;PA;1501576;CLARO S.A.;40432544000147;Fibra
2024;Bom Jesus do Tocantins;PA;1501576;TIM S A;02421421000111;Fibra
2024;Bom Jesus do Tocantins;PA;1501576;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Bom Jesus do Tocantins;PA;1501576;TELEFONICA BRASIL S.A.;02558157000162;Fibra
2024;Bom Jesus do Tocantins;PA;1501576;CLARO S.A.;40432544000147;Rádio
2024;Bonito;PA;1501600;CLARO S.A.;40432544000147;Rádio
2024;Bonito;PA;1501600;TIM S A;02421421000111;Rádio
2024;Bragança;PA;1501709;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2024;Bragança;PA;1501709;Db3 Servicos de Telecomunicacoes S.A.;41644220000135;Fibra
